record_id,timestamp,warehouse_id,zone_id,rack_id,product_id,rfid_read_count,inventory_level,inventory_movement,incoming_items,outgoing_items,inventory_accuracy_pct,forecasted_demand,storage_utilization_pct,storage_allocation_score,available_storage_space_pct,order_queue_length,order_picking_time_min,packing_time_min,order_completion_time_min,conveyor_speed_mps,conveyor_vibration_mmps,motor_temperature_c,equipment_load_pct,energy_consumption_kwh,machine_runtime_hr,sensor_battery_pct,equipment_health_index,maintenance_alert,worker_count,worker_movement_index,forklift_count,forklift_utilization_pct,congestion_level_pct,obstacle_detection,safety_compliance_pct,warehouse_activity_score,temperature_c,humidity_pct,air_quality_index,dust_level_ugm3,lighting_lux,noise_level_db,predicted_equipment_failure,resource_utilization_pct,warehouse_operation_status
14065,2024-02-11 12:04:00,WH_02,Zone_B,RACK_037,PROD_00181,54,517,55,109,30,90.49,589,88.03,71.41,49.03,46,4.35,9.99,18.12,1.69,0.56,75.34,32.43,556.69,20.41,83.57,56.63,Yes,27,0.82,17,54.95,47.19,Not Detected,99.52,51.85,29.22,69.1,78,14.34,991,61.01,0.431,71.41,Optimized
14066,2024-09-08 17:26:00,WH_03,Zone_A,RACK_007,PROD_00391,259,226,27,92,0,94.33,729,57.39,61.81,25.29,16,6.89,4.97,18.23,2.19,2.32,36.82,56.94,946.46,16.61,62.05,86.57,No,54,0.33,18,62.16,27.92,Detected,99.2,99.39,28.43,74.3,49,37.16,546,56.63,0.931,72.64,Optimized
14067,2024-12-03 00:12:00,WH_07,Zone_C,RACK_015,PROD_00279,218,27,187,23,106,93.16,884,88.59,61.65,43.92,13,5.31,3.91,10.9,2.72,5.34,43.8,34.63,935.97,6.32,48.4,75.82,No,17,0.56,5,68.29,60.26,Detected,92.96,95.05,30.01,72.34,52,34.95,943,54.71,0.804,66.18,Optimized
14068,2024-07-01 21:28:00,WH_09,Zone_E,RACK_073,PROD_00045,110,448,114,83,32,96.91,186,84.64,61.2,12.32,61,14.27,8.97,30.3,2.09,3.21,43.84,38.27,254.15,5.55,86.07,65.58,Yes,21,0.72,8,77.7,99.51,Detected,86.36,24.96,18.22,70.64,92,8.23,989,35.21,0.336,74.93,Optimized
14069,2024-04-26 11:09:00,WH_01,Zone_B,RACK_036,PROD_00100,290,772,141,82,104,96.81,875,59.34,95.98,21.5,48,16.14,9.56,30.6,1.44,3.16,58.96,70.84,588.12,7.17,74.87,55.02,Yes,10,0.92,11,90.45,21.71,Not Detected,79.33,79.15,18.84,37.61,53,11.93,575,78.45,0.732,83.24,Optimized
14070,2024-03-01 01:56:00,WH_07,Zone_C,RACK_024,PROD_00244,192,34,69,112,152,92.3,712,68.07,99.46,47.63,65,2.63,6.48,16.12,1.7,5.37,46.21,40.26,198.78,5.23,51.83,80.43,No,59,0.24,5,39.36,18.53,Detected,74.7,49.89,22.04,74.53,25,14.69,481,52.54,0.432,72.12,Optimized
14071,2024-07-23 05:03:00,WH_02,Zone_D,RACK_028,PROD_00134,203,279,242,163,98,98.72,728,75.3,91.56,45.25,56,16.56,9.22,29.03,1.02,1.49,93.59,54.26,749.17,5.81,60.34,67.84,Yes,44,0.5,1,95.9,63.52,Detected,93.36,53.83,22.12,42.88,65,32.56,927,53.86,0.73,65.56,Optimized
14072,2024-06-03 21:12:00,WH_06,Zone_F,RACK_071,PROD_00258,228,41,43,17,32,98.8,383,72.13,74.15,24.51,27,17.61,10.55,29.94,0.99,3.76,77.68,23.47,636.06,16.66,72.22,67.29,No,33,0.61,14,78.83,87.39,Not Detected,94.76,84.82,33.0,40.97,53,48.36,520,39.55,0.973,68.29,Optimized
14073,2024-12-08 17:41:00,WH_08,Zone_A,RACK_038,PROD_00486,280,535,252,177,138,99.58,43,87.28,85.67,23.47,54,2.6,6.4,13.24,1.91,1.4,61.68,39.27,172.57,22.13,91.11,65.12,Yes,26,0.74,13,36.04,23.22,Not Detected,85.29,74.01,18.94,60.81,116,57.52,660,71.87,0.585,81.99,Optimized
14074,2024-11-11 03:08:00,WH_09,Zone_A,RACK_036,PROD_00211,113,354,33,155,21,97.65,121,86.97,79.15,20.12,4,11.93,4.1,19.89,2.4,0.54,66.14,56.84,418.39,6.11,77.84,99.31,No,48,0.9,6,27.86,71.38,Detected,75.77,32.28,27.89,45.74,23,33.42,544,82.26,0.376,62.2,Optimized
14075,2024-12-17 08:47:00,WH_01,Zone_D,RACK_047,PROD_00209,76,644,206,103,177,92.97,395,74.1,96.74,4.38,22,2.07,6.25,10.62,2.24,1.82,43.01,29.19,539.34,18.38,63.97,64.42,No,58,0.27,5,21.1,8.89,Not Detected,94.88,33.69,30.97,57.09,149,14.86,331,56.31,0.258,59.4,Optimized
14076,2024-04-30 23:55:00,WH_08,Zone_D,RACK_042,PROD_00074,93,159,229,95,79,94.27,544,49.3,70.69,35.08,17,15.29,7.71,25.98,0.86,0.7,41.67,89.54,536.94,23.37,66.25,61.77,No,58,0.48,4,54.59,77.74,Detected,97.42,35.38,32.3,69.8,54,40.54,367,75.81,0.858,66.21,Optimized
14077,2024-06-12 20:17:00,WH_07,Zone_C,RACK_078,PROD_00547,152,74,248,8,79,98.45,437,97.0,78.3,25.28,23,12.06,4.4,20.14,1.57,1.64,58.73,98.31,398.22,18.89,66.11,69.15,No,8,0.62,16,23.63,99.25,Not Detected,85.29,14.17,32.87,38.8,140,48.28,977,86.51,0.606,78.94,Optimized
14078,2024-05-24 15:21:00,WH_01,Zone_F,RACK_019,PROD_00433,148,355,153,114,163,97.01,686,73.82,85.88,6.49,53,5.02,6.32,15.07,1.6,2.61,38.74,20.21,904.8,17.48,59.01,86.6,Yes,28,0.93,15,73.38,90.94,Not Detected,79.03,49.42,33.41,72.01,102,56.64,540,79.16,0.632,67.95,Optimized
14079,2024-03-25 03:17:00,WH_04,Zone_E,RACK_075,PROD_00254,21,173,158,37,118,99.03,242,61.8,84.96,40.62,68,4.81,11.05,20.75,0.66,2.22,68.11,43.27,874.59,7.2,69.89,74.87,No,48,0.28,2,44.77,5.1,Not Detected,87.79,46.0,18.68,61.36,61,26.64,980,66.17,0.814,53.32,Optimized
14080,2024-12-09 07:06:00,WH_04,Zone_B,RACK_022,PROD_00451,138,476,22,42,105,94.54,324,96.1,72.27,36.5,2,7.59,6.29,15.81,0.74,2.82,57.08,30.2,638.74,15.07,93.37,67.1,No,45,0.28,9,64.53,80.39,Detected,79.76,23.11,31.77,70.15,56,9.54,805,58.72,0.702,69.62,Optimized
14081,2024-05-27 04:34:00,WH_09,Zone_E,RACK_077,PROD_00119,46,154,153,85,15,94.86,89,56.07,99.9,10.13,52,8.08,4.18,13.85,1.97,1.68,74.13,63.06,398.9,18.18,66.89,89.68,No,19,0.37,15,90.31,30.35,Detected,83.12,96.58,18.91,65.23,87,45.19,674,79.9,0.434,99.23,Optimized
14082,2024-01-19 02:20:00,WH_05,Zone_C,RACK_056,PROD_00225,140,268,213,3,20,98.19,284,97.48,65.01,36.28,1,16.43,11.12,34.98,2.74,0.92,50.08,70.08,471.99,9.55,82.26,60.85,Yes,40,0.6,12,74.0,63.78,Detected,73.16,65.22,29.88,52.25,63,58.82,807,63.44,0.491,85.56,Optimized
14083,2024-10-09 01:36:00,WH_08,Zone_E,RACK_051,PROD_00130,42,455,158,102,11,92.14,492,58.54,63.11,17.01,23,13.17,10.17,27.67,2.01,2.45,66.03,39.92,885.37,10.37,71.13,87.99,Yes,44,0.64,7,45.83,68.4,Detected,82.57,43.75,33.01,66.45,120,42.95,646,68.97,0.04,65.73,Optimized
14084,2024-12-29 02:20:00,WH_06,Zone_F,RACK_056,PROD_00075,94,137,245,14,11,99.19,269,52.61,81.1,7.39,52,14.0,11.02,31.77,2.67,3.24,47.03,22.07,944.5,20.22,76.99,70.47,No,49,0.32,6,99.51,30.09,Detected,93.2,50.72,19.57,37.67,37,7.33,964,42.17,0.174,86.07,Optimized
14085,2024-03-18 02:40:00,WH_04,Zone_A,RACK_055,PROD_00065,251,190,117,134,144,97.84,85,64.3,92.3,58.23,66,2.1,9.85,19.32,2.82,0.63,28.49,30.63,528.43,5.66,70.69,93.42,No,33,0.96,8,83.87,6.88,Detected,92.03,67.1,24.33,39.36,41,55.84,703,78.72,0.883,97.73,Optimized
14086,2024-10-03 00:26:00,WH_08,Zone_D,RACK_048,PROD_00416,56,584,71,162,64,90.05,568,81.74,82.18,11.52,49,2.35,5.53,12.04,2.92,1.22,65.28,69.98,376.63,15.34,78.68,69.29,Yes,12,0.23,15,34.48,27.61,Not Detected,86.95,73.09,25.17,54.18,90,36.62,437,76.72,0.754,71.05,Optimized
14087,2024-10-04 17:11:00,WH_04,Zone_D,RACK_052,PROD_00349,112,841,225,18,126,91.28,276,56.52,95.35,3.47,68,7.74,7.41,19.99,2.22,0.91,34.18,49.26,600.11,8.49,87.18,62.04,Yes,5,0.82,7,70.56,70.45,Not Detected,76.86,70.96,25.88,46.12,75,13.72,575,46.84,0.751,63.89,Optimized
14088,2024-01-16 23:34:00,WH_04,Zone_B,RACK_032,PROD_00135,141,162,131,175,49,96.74,838,79.0,66.91,22.98,45,17.93,6.34,26.25,1.49,0.91,42.13,46.22,133.84,15.13,77.12,84.47,No,25,0.58,18,42.29,78.97,Detected,93.77,73.33,25.02,67.49,111,39.14,903,54.65,0.492,54.18,Optimized
14089,2024-11-16 23:34:00,WH_08,Zone_D,RACK_052,PROD_00166,213,499,66,122,125,99.64,338,81.43,82.77,26.14,4,17.63,4.33,27.03,2.02,1.48,37.66,72.47,488.58,13.3,62.93,60.1,Yes,56,0.26,13,98.44,78.32,Detected,73.21,72.08,31.13,62.29,81,52.9,466,78.99,0.853,85.85,Optimized
14090,2024-10-09 09:29:00,WH_01,Zone_D,RACK_032,PROD_00212,190,813,114,31,55,90.08,843,91.78,91.74,59.41,28,11.53,5.05,22.69,1.67,2.12,30.62,31.35,722.61,17.95,62.79,79.34,Yes,9,0.71,16,48.59,11.36,Not Detected,72.5,70.29,21.46,57.26,76,21.27,881,38.56,0.543,99.89,Optimized
14091,2024-01-13 20:05:00,WH_03,Zone_D,RACK_080,PROD_00264,84,346,184,61,97,92.41,224,70.71,78.04,59.01,33,11.1,12.47,24.98,2.81,2.0,58.17,20.86,163.86,23.78,93.68,66.47,Yes,27,0.8,5,26.8,10.9,Detected,97.12,84.32,33.01,49.16,66,23.54,940,73.6,0.338,55.1,Optimized
14092,2024-03-18 04:15:00,WH_09,Zone_F,RACK_070,PROD_00063,75,431,6,31,45,96.41,561,85.96,92.82,41.62,68,12.75,7.17,24.33,3.39,5.31,80.71,61.46,457.03,19.29,96.54,81.99,Yes,33,0.94,16,83.83,5.94,Not Detected,98.27,45.08,28.15,38.07,96,50.7,465,49.4,0.127,60.12,Optimized
14093,2024-05-09 09:14:00,WH_08,Zone_E,RACK_010,PROD_00549,273,577,283,16,107,91.27,97,80.6,96.05,45.03,12,2.29,14.93,19.22,1.36,1.46,76.69,72.84,905.68,22.23,92.41,94.11,Yes,31,0.58,1,35.65,59.61,Not Detected,94.85,56.74,24.75,73.27,84,26.9,984,92.96,0.684,88.19,Optimized
14094,2024-08-06 06:20:00,WH_04,Zone_B,RACK_077,PROD_00188,12,880,13,76,95,99.2,405,72.75,96.25,23.43,12,7.12,2.84,14.93,0.85,0.49,47.69,41.18,474.06,22.3,96.07,81.64,No,21,0.99,11,60.01,75.59,Not Detected,99.37,22.1,18.71,63.42,78,32.41,648,59.57,0.09,97.62,Optimized
14095,2024-01-30 02:24:00,WH_07,Zone_E,RACK_054,PROD_00055,90,173,275,178,39,98.7,195,73.62,88.37,36.31,20,3.04,8.64,16.32,2.3,1.6,61.65,78.61,807.27,23.17,43.53,72.53,Yes,25,0.47,14,54.03,9.41,Detected,84.4,80.16,33.37,43.23,21,59.14,985,53.9,0.07,77.34,Optimized
14096,2024-06-10 02:34:00,WH_05,Zone_E,RACK_044,PROD_00143,115,829,130,120,31,93.89,287,64.48,62.08,51.07,56,6.47,12.37,25.41,1.97,5.42,47.33,97.78,743.76,12.02,75.24,98.47,No,21,0.88,15,49.72,98.13,Detected,70.69,68.0,26.97,39.48,114,55.28,435,46.66,0.021,60.69,Optimized
14097,2024-12-06 17:08:00,WH_06,Zone_C,RACK_080,PROD_00072,172,602,211,25,93,90.92,407,82.28,97.48,11.42,23,11.75,2.41,20.08,1.95,5.03,60.89,69.02,298.62,12.71,88.27,58.71,Yes,53,0.62,15,70.0,43.66,Detected,82.04,43.74,21.75,35.34,58,53.72,976,41.67,0.079,87.15,Optimized
14098,2024-12-17 01:38:00,WH_04,Zone_D,RACK_067,PROD_00219,209,144,292,155,67,90.17,678,88.98,64.52,59.7,32,5.43,6.37,13.62,2.81,2.28,60.76,42.56,862.33,17.16,35.31,79.19,No,53,0.42,1,71.75,15.45,Detected,76.49,79.87,26.17,43.71,96,18.04,939,81.32,0.734,64.93,Optimized
14099,2024-11-17 00:16:00,WH_01,Zone_F,RACK_021,PROD_00520,171,673,267,100,93,95.33,107,55.66,93.82,23.57,63,14.54,12.91,28.65,0.83,5.15,74.02,91.32,614.16,22.53,98.84,67.08,No,13,0.23,15,97.44,14.33,Detected,71.21,43.55,22.97,70.11,22,39.09,529,47.99,0.88,82.21,Optimized
14100,2024-08-19 18:58:00,WH_04,Zone_D,RACK_074,PROD_00043,119,158,216,100,91,91.64,408,77.63,90.65,25.26,1,12.77,5.43,21.68,0.7,1.24,73.78,57.65,477.09,6.23,54.14,93.45,No,42,0.96,2,73.69,85.26,Detected,76.9,11.63,33.95,69.36,135,11.83,732,88.87,0.653,98.76,Optimized
14101,2024-06-02 03:05:00,WH_04,Zone_A,RACK_019,PROD_00520,60,299,6,52,83,90.31,582,69.03,75.87,21.1,11,17.69,7.13,31.62,2.21,2.84,90.07,20.82,637.61,15.05,98.27,74.16,No,37,0.31,14,28.24,15.02,Detected,78.44,35.54,18.74,47.32,140,50.8,613,41.76,0.265,68.75,Optimized
14102,2024-03-26 15:51:00,WH_02,Zone_F,RACK_046,PROD_00375,93,634,49,102,40,93.76,493,59.81,91.87,5.21,46,7.92,3.07,16.52,1.17,5.08,47.09,76.6,496.9,19.39,40.87,58.01,Yes,16,0.36,10,74.38,41.04,Not Detected,74.7,58.64,25.01,61.1,74,14.15,393,53.52,0.066,80.5,Optimized
14103,2024-10-17 19:08:00,WH_03,Zone_D,RACK_027,PROD_00493,20,275,22,1,117,98.35,520,67.11,77.11,57.38,7,16.16,9.08,27.72,2.49,2.47,62.74,66.8,815.6,23.52,28.99,64.72,Yes,24,0.71,15,52.7,9.94,Not Detected,86.98,67.52,25.88,40.01,75,35.26,785,94.42,0.275,64.9,Optimized
14104,2024-06-29 19:52:00,WH_09,Zone_E,RACK_055,PROD_00144,60,654,253,63,75,97.39,768,48.81,87.36,1.24,8,13.5,8.83,24.84,2.06,1.91,91.97,72.55,418.12,8.03,81.68,69.48,Yes,18,0.24,3,74.33,39.85,Detected,70.5,52.73,25.28,64.34,131,50.04,620,71.78,0.82,94.9,Optimized
14105,2024-01-03 05:55:00,WH_07,Zone_B,RACK_026,PROD_00455,65,97,169,9,124,91.79,426,61.94,81.2,4.29,3,6.88,7.39,21.71,3.24,1.8,33.82,39.98,112.34,9.67,35.41,88.75,No,27,0.69,7,27.79,60.45,Detected,85.91,98.09,24.36,70.52,64,15.9,642,39.48,0.805,69.59,Optimized
14106,2024-04-30 08:57:00,WH_04,Zone_A,RACK_019,PROD_00194,202,561,134,122,144,99.22,164,89.1,94.49,43.11,54,13.98,14.88,32.62,2.3,4.81,27.47,97.65,911.59,19.16,81.09,67.15,Yes,60,0.86,13,36.9,42.9,Detected,79.48,15.58,22.2,57.08,57,57.64,596,83.32,0.939,78.65,Optimized
14107,2024-09-29 13:12:00,WH_06,Zone_A,RACK_041,PROD_00041,288,489,176,70,17,98.23,748,50.92,65.03,23.41,22,4.48,2.1,10.07,3.1,3.18,62.85,36.4,650.66,22.57,63.09,90.85,Yes,45,0.83,18,46.47,69.83,Detected,86.32,20.17,24.9,68.57,149,30.59,750,40.22,0.051,72.79,Optimized
14108,2024-11-12 11:46:00,WH_01,Zone_A,RACK_046,PROD_00570,260,205,300,57,84,93.58,475,71.33,72.8,28.66,6,6.61,2.68,10.99,0.6,2.49,66.61,66.49,740.04,11.34,78.57,72.41,Yes,5,0.74,17,65.0,97.43,Detected,76.88,25.5,21.14,70.72,114,24.01,760,39.47,0.886,68.41,Optimized
14109,2024-06-05 22:19:00,WH_09,Zone_F,RACK_022,PROD_00061,159,90,56,148,25,96.38,849,94.47,84.92,40.24,70,7.75,6.17,18.62,2.78,1.94,72.88,45.83,288.45,13.02,95.74,81.71,Yes,44,0.39,14,44.95,19.06,Detected,88.56,76.73,28.38,57.21,126,40.42,535,41.92,0.4,64.14,Optimized
14110,2024-12-10 10:52:00,WH_05,Zone_A,RACK_008,PROD_00426,75,719,146,4,27,99.84,101,51.81,91.99,42.26,38,5.61,13.07,26.64,1.83,1.35,38.46,45.93,379.85,15.55,70.82,81.99,No,40,0.68,2,87.98,80.78,Detected,78.29,32.88,18.29,66.45,144,26.86,841,43.02,0.156,74.34,Optimized
14111,2024-11-28 18:12:00,WH_02,Zone_B,RACK_001,PROD_00225,182,143,100,0,60,97.36,132,89.85,77.81,47.34,51,16.79,11.4,30.18,1.34,3.19,66.07,87.24,359.73,8.0,89.99,69.39,Yes,23,0.24,15,65.86,34.53,Detected,72.35,84.5,30.61,47.21,43,30.74,774,67.54,0.61,83.93,Optimized
14112,2024-12-28 09:49:00,WH_01,Zone_E,RACK_022,PROD_00469,241,169,109,160,180,97.58,758,96.87,99.22,27.97,1,17.79,7.02,31.73,1.48,4.11,93.18,71.39,512.11,13.71,79.56,77.89,Yes,15,0.55,14,62.94,41.79,Detected,95.93,81.7,26.9,60.57,46,55.63,523,70.47,0.363,93.26,Optimized
14113,2024-11-30 04:53:00,WH_03,Zone_E,RACK_039,PROD_00167,23,614,211,68,113,95.71,461,58.79,65.84,4.04,62,5.0,12.7,22.94,2.48,1.05,26.74,30.65,795.75,19.32,98.38,58.07,Yes,52,0.4,9,92.91,52.02,Not Detected,81.73,23.0,28.24,62.41,146,6.86,805,44.27,0.926,57.35,Optimized
14114,2024-08-22 13:56:00,WH_07,Zone_D,RACK_012,PROD_00004,158,510,272,91,153,92.05,438,55.45,80.63,56.62,55,3.58,5.44,14.15,1.11,1.9,88.82,40.49,92.0,7.15,75.19,71.38,No,60,0.28,14,95.84,73.51,Not Detected,80.46,85.97,19.6,50.36,77,36.53,673,40.62,0.125,52.14,Optimized
14115,2024-07-05 04:40:00,WH_08,Zone_A,RACK_063,PROD_00498,77,611,104,137,65,94.97,307,82.95,69.39,25.71,11,4.7,13.54,20.36,1.99,4.25,68.48,97.14,80.36,7.05,48.67,75.29,Yes,9,0.36,13,69.71,39.15,Detected,94.7,42.35,32.88,49.56,133,47.56,829,43.93,0.881,80.77,Optimized
14116,2024-11-23 19:01:00,WH_03,Zone_C,RACK_014,PROD_00383,153,892,157,69,69,98.24,222,61.46,96.12,46.58,22,3.21,13.15,21.68,2.62,3.0,70.51,97.05,179.48,22.42,67.34,69.88,Yes,39,0.51,5,95.41,36.52,Not Detected,95.98,88.54,29.21,38.34,46,48.97,469,54.71,0.303,70.78,Optimized
14117,2024-02-10 12:05:00,WH_05,Zone_B,RACK_057,PROD_00418,210,800,162,151,44,99.52,893,89.0,85.0,9.15,60,12.7,11.04,27.27,1.07,3.98,45.1,41.06,607.89,19.13,59.75,68.33,No,52,0.86,16,63.68,45.81,Not Detected,75.41,10.18,26.07,62.81,33,24.12,586,36.71,0.597,51.62,Optimized
14118,2024-05-01 20:30:00,WH_03,Zone_C,RACK_025,PROD_00298,17,275,82,90,49,98.27,466,59.99,70.15,29.3,21,2.42,10.71,15.29,1.63,1.4,53.94,20.35,258.59,7.72,33.89,85.8,Yes,44,0.91,17,78.62,72.58,Not Detected,94.74,15.29,25.0,35.04,90,16.46,539,91.94,0.802,78.42,Optimized
14119,2024-02-28 05:08:00,WH_03,Zone_A,RACK_064,PROD_00078,147,40,149,32,7,96.93,95,92.5,91.8,48.72,36,13.07,4.59,23.37,1.59,1.53,69.23,88.74,812.27,21.62,39.87,88.85,No,28,0.54,14,74.19,39.6,Detected,71.83,88.94,33.09,73.77,62,31.2,923,89.12,0.712,76.9,Optimized
14120,2024-01-04 01:35:00,WH_06,Zone_C,RACK_050,PROD_00269,185,402,225,23,169,94.57,431,83.29,97.76,40.31,47,9.8,14.4,25.31,2.37,0.59,47.16,34.16,377.96,9.92,45.3,83.69,No,11,0.26,11,74.64,49.85,Detected,95.12,64.48,26.58,61.76,65,40.65,746,71.53,0.265,80.08,Optimized
14121,2024-01-01 05:27:00,WH_05,Zone_E,RACK_033,PROD_00584,59,559,138,51,99,93.15,494,63.68,95.8,13.09,65,13.82,13.38,32.51,3.46,3.9,93.44,76.96,897.18,23.11,88.4,82.8,Yes,15,0.22,15,77.27,36.86,Detected,92.89,49.03,18.82,43.83,117,40.68,980,87.7,0.271,53.28,Optimized
14122,2024-04-07 23:47:00,WH_06,Zone_E,RACK_025,PROD_00272,259,152,292,36,57,95.41,429,67.89,99.14,45.16,0,9.9,5.09,22.29,2.35,0.61,86.62,88.67,556.89,15.18,74.46,87.14,No,27,0.2,7,40.12,49.07,Detected,84.48,44.36,23.23,37.76,60,37.55,985,72.38,0.057,80.37,Optimized
14123,2024-03-07 17:06:00,WH_10,Zone_A,RACK_040,PROD_00573,238,840,71,149,177,98.86,287,81.71,93.05,38.6,33,8.47,3.33,19.79,2.09,0.34,77.41,34.89,497.54,11.03,77.7,87.38,Yes,26,0.29,3,58.57,14.46,Detected,72.42,22.04,29.87,58.87,28,50.05,740,57.62,0.247,79.59,Optimized
14124,2024-06-12 03:09:00,WH_05,Zone_F,RACK_052,PROD_00079,32,29,196,102,75,97.19,844,81.72,67.21,45.76,32,9.11,14.0,28.45,1.19,0.53,40.42,75.96,655.42,23.38,58.93,72.91,No,7,0.73,8,26.0,73.75,Not Detected,87.08,69.14,20.53,49.38,96,33.95,483,39.16,0.895,98.35,Optimized
14125,2024-04-03 12:29:00,WH_02,Zone_D,RACK_062,PROD_00482,16,584,157,98,65,96.17,870,76.24,76.68,3.67,25,4.08,2.21,12.57,2.54,2.8,37.08,30.73,918.13,13.52,71.98,79.4,No,38,0.3,17,92.07,71.56,Detected,74.67,11.15,33.0,46.55,124,51.84,807,81.78,0.448,73.29,Optimized
14126,2024-02-25 05:39:00,WH_10,Zone_D,RACK_066,PROD_00524,76,854,124,28,109,90.97,135,82.98,98.73,15.56,16,4.8,12.73,19.68,2.66,4.49,56.1,29.72,744.79,14.8,96.72,88.48,Yes,53,0.72,10,91.14,94.49,Not Detected,73.73,27.69,29.75,50.38,83,16.85,312,59.5,0.942,89.04,Optimized
14127,2024-11-04 09:27:00,WH_03,Zone_D,RACK_028,PROD_00445,14,476,21,107,145,91.14,243,64.02,95.08,28.61,55,7.0,2.4,11.88,1.79,3.76,88.47,60.94,241.97,18.94,94.51,99.95,Yes,45,0.45,16,99.6,98.25,Detected,96.55,41.33,25.8,51.95,72,14.94,924,83.22,0.362,96.34,Optimized
14128,2024-09-08 05:04:00,WH_02,Zone_D,RACK_001,PROD_00066,94,437,163,82,157,94.67,541,50.96,92.92,13.99,28,11.37,8.38,25.32,2.62,3.88,91.65,64.53,828.41,9.26,90.08,60.24,No,36,0.62,4,97.4,55.79,Not Detected,78.82,88.19,20.18,73.68,84,28.34,870,80.24,0.47,56.39,Optimized
14129,2024-04-30 20:44:00,WH_08,Zone_A,RACK_058,PROD_00271,33,463,231,64,152,91.79,96,71.14,89.7,21.75,52,6.91,9.33,20.02,1.65,4.88,72.87,76.73,870.47,6.46,43.0,85.06,Yes,43,0.88,13,62.19,29.4,Detected,96.42,88.22,29.82,47.1,60,7.89,619,61.18,0.222,96.68,Optimized
14130,2024-04-30 09:07:00,WH_07,Zone_E,RACK_073,PROD_00476,281,763,120,166,136,92.92,703,64.57,87.23,41.27,14,5.76,2.39,12.0,1.44,3.18,67.23,50.15,780.39,14.69,97.65,81.41,No,14,0.57,4,41.63,0.86,Not Detected,97.8,44.8,21.13,64.77,132,6.36,546,89.29,0.912,57.65,Optimized
14131,2024-08-13 13:12:00,WH_07,Zone_B,RACK_046,PROD_00133,65,400,239,168,16,95.45,269,81.71,96.16,1.52,31,3.29,7.54,17.88,1.24,1.07,27.41,52.35,84.23,23.47,46.54,93.11,Yes,44,0.9,10,77.11,77.83,Detected,80.73,32.69,32.18,41.35,65,23.84,337,71.63,0.102,69.0,Optimized
14132,2024-02-01 01:30:00,WH_08,Zone_F,RACK_031,PROD_00434,298,247,173,107,156,95.61,820,69.88,86.38,52.91,68,9.91,13.0,28.42,1.44,3.88,33.29,64.07,164.35,23.95,82.16,87.55,No,19,0.91,11,42.27,48.92,Detected,97.74,10.75,26.81,37.59,62,52.34,980,75.72,0.131,51.92,Optimized
14133,2024-09-14 17:02:00,WH_08,Zone_F,RACK_050,PROD_00465,135,271,195,28,171,99.41,737,64.2,73.83,19.42,49,15.51,8.87,30.95,2.81,0.27,52.51,28.94,779.04,13.27,33.39,90.3,No,34,0.2,18,39.69,9.58,Detected,71.12,79.59,24.96,70.62,52,52.98,811,47.89,0.79,63.94,Optimized
14134,2024-08-16 03:44:00,WH_10,Zone_A,RACK_017,PROD_00413,208,879,231,8,170,97.39,349,56.5,86.01,41.12,24,13.37,5.76,24.84,0.94,5.32,49.26,26.73,90.13,19.14,35.55,96.89,Yes,17,0.75,5,43.05,74.03,Detected,70.76,22.44,32.69,52.29,32,39.96,988,40.91,0.278,65.08,Optimized
14135,2024-10-07 17:26:00,WH_07,Zone_F,RACK_079,PROD_00486,146,317,213,160,134,97.94,47,87.49,80.64,29.42,57,2.4,4.27,7.78,1.95,1.06,80.51,43.7,87.75,6.05,35.69,76.53,No,6,0.56,14,60.6,30.94,Not Detected,99.62,78.89,20.78,36.23,46,39.74,982,67.67,0.604,74.88,Optimized
14136,2024-10-20 02:08:00,WH_08,Zone_E,RACK_068,PROD_00495,210,306,148,101,121,94.41,99,54.84,69.52,40.54,20,15.06,4.83,22.09,2.52,0.23,77.87,20.03,911.3,15.63,74.27,70.99,Yes,48,0.22,14,21.07,73.31,Detected,87.04,43.35,28.76,64.46,33,5.29,803,85.19,0.628,55.37,Optimized
14137,2024-02-15 08:58:00,WH_02,Zone_C,RACK_046,PROD_00157,243,260,196,87,76,95.16,341,48.29,89.81,38.43,14,16.62,10.21,34.06,1.26,0.43,75.87,75.01,232.68,10.6,93.04,86.89,Yes,51,0.78,7,31.56,54.07,Not Detected,90.47,93.44,19.29,74.01,128,40.25,847,65.29,0.597,88.69,Optimized
14138,2024-02-28 10:54:00,WH_01,Zone_A,RACK_056,PROD_00109,292,220,221,43,10,90.05,44,86.93,96.26,39.3,4,9.25,11.53,24.77,2.88,3.53,25.85,29.17,587.54,20.22,74.14,81.5,Yes,57,0.83,2,32.0,79.6,Detected,80.74,47.75,31.59,52.53,75,15.64,682,44.32,0.404,85.99,Optimized
14139,2024-07-15 02:45:00,WH_06,Zone_D,RACK_042,PROD_00045,183,263,69,20,114,97.21,757,84.65,63.63,40.94,49,15.46,3.56,22.59,2.15,0.4,45.67,47.84,240.59,12.36,34.99,72.29,No,49,0.81,5,30.23,78.7,Detected,73.86,22.04,24.23,46.61,42,27.34,914,42.4,0.997,52.62,Optimized
14140,2024-05-20 05:02:00,WH_04,Zone_E,RACK_068,PROD_00193,91,167,155,175,54,98.57,468,68.05,74.17,34.54,54,5.9,8.9,21.3,2.23,1.26,73.18,33.59,453.56,18.4,95.73,57.49,No,17,0.8,8,75.05,62.83,Detected,71.95,26.2,20.81,52.15,55,52.93,941,58.08,0.995,60.56,Optimized
